"subsite_id","year","diversity","latitude","longitude"
"b-p-029",2011,7.74,34.443204,-120.4233264
"b-p-030",2012,12.75,34.04301667,-118.9522167
"b-p-030",2010,9.64,34.04301667,-118.9522167
"b-p-030",2011,11.28,34.04301667,-118.9522167
"b-p-030",2013,10.32,34.04301667,-118.9522167
"b-p-031",2012,11.55,34.03328333,-118.8701667
"b-p-031",2013,7.87,34.03328333,-118.8701667
"b-p-031",2010,8.66,34.03328333,-118.8701667
"b-p-031",2011,11.46,34.03328333,-118.8701667
"b-p-032",2012,7.21,34.38945,-119.5447667
"b-p-032",2015,4.08,34.38945,-119.5447667
"b-p-032",2014,5.7,34.38945,-119.5447667
"b-p-032",2011,5.74,34.38945,-119.5447667
"b-p-032",2013,10.75,34.38945,-119.5447667
"b-p-032",2010,10.06,34.38945,-119.5447667
"b-p-033",2015,6.14,34.39173333,-119.5577
"b-p-033",2010,9.19,34.39173333,-119.5577
"b-p-033",2013,7.5,34.39173333,-119.5577
"b-p-033",2014,8.14,34.39173333,-119.5577
"b-p-033",2012,14.43,34.39173333,-119.5577
"b-p-033",2011,6.32,34.39173333,-119.5577
"b-p-034",2009,6.23,34.40295,-119.8645167
"b-p-034",2011,11,34.40295,-119.8645167
"b-p-034",2012,6.8,34.40295,-119.8645167
"b-p-034",2013,9.54,34.40295,-119.8645167
"b-p-034",2010,6.2,34.40295,-119.8645167
"b-p-035",2012,7.88,34.40473333,-119.8762833
"b-p-035",2011,9.54,34.40473333,-119.8762833
"b-p-035",2015,4.13,34.40473333,-119.8762833
"b-p-035",2009,7.16,34.40473333,-119.8762833
"b-p-035",2014,4.29,34.40473333,-119.8762833
"b-p-035",2013,5.16,34.40473333,-119.8762833
"b-p-035",2010,10.36,34.40473333,-119.8762833
"b-p-036",2007,5.94,34.48696,-120.5005234
"b-p-036",2003,1.39,34.48696,-120.5005234
"b-p-036",2012,3.36,34.48696,-120.5005234
"b-p-036",2005,8.13,34.48696,-120.5005234
"b-p-036",2004,9.95,34.48696,-120.5005234
"b-p-036",2009,2.35,34.48696,-120.5005234
"b-p-036",1999,3.77,34.48696,-120.5005234
"b-p-036",2010,8.44,34.48696,-120.5005234
"b-p-036",2006,6.37,34.48696,-120.5005234
"b-p-036",2002,6.01,34.48696,-120.5005234
"b-p-036",2011,9.59,34.48696,-120.5005234
"b-p-036",2000,5.84,34.48696,-120.5005234
"b-p-036",2001,7.22,34.48696,-120.5005234
"b-p-036",2008,1.88,34.48696,-120.5005234
"b-p-037",2003,6.4,34.4808418,-120.4944583
"b-p-037",2011,3.31,34.4808418,-120.4944583
"b-p-037",2002,6.03,34.4808418,-120.4944583
"b-p-037",1999,1.72,34.4808418,-120.4944583
"b-p-037",2010,9.88,34.4808418,-120.4944583
"b-p-037",2009,2.54,34.4808418,-120.4944583
"b-p-037",2005,6.2,34.4808418,-120.4944583
"b-p-037",2007,2.25,34.4808418,-120.4944583
"b-p-037",2004,7.33,34.4808418,-120.4944583
"b-p-037",2000,2.7,34.4808418,-120.4944583
"b-p-037",2012,4.36,34.4808418,-120.4944583
"b-p-037",2008,3.69,34.4808418,-120.4944583
"b-p-037",2006,9.51,34.4808418,-120.4944583
"b-p-038",2012,7.36,34.03761667,-118.9219833
"b-p-038",2013,6.46,34.03761667,-118.9219833
"b-p-038",2011,9.97,34.03761667,-118.9219833
"b-p-038",2010,5.76,34.03761667,-118.9219833
"b-p-039",2010,6.52,34.00491667,-118.7891167
"b-p-039",2012,9.02,34.00491667,-118.7891167
"b-p-039",2013,5.75,34.00491667,-118.7891167
"b-p-039",2011,7.1,34.00491667,-118.7891167
"b-p-040",2014,9.04,34.42185,-119.9515
"b-p-040",2010,11.29,34.42185,-119.9515
"b-p-040",2011,7.84,34.42185,-119.9515
"b-p-040",2005,4.21,34.42185,-119.9515
"b-p-040",2008,5.97,34.42185,-119.9515
"b-p-040",2001,9.86,34.42185,-119.9515
"b-p-040",2002,9,34.42185,-119.9515
"b-p-040",2015,4.67,34.42185,-119.9515
"b-p-040",1999,3.24,34.42185,-119.9515
"b-p-040",2000,8.93,34.42185,-119.9515
"b-p-040",2012,9.41,34.42185,-119.9515
"b-p-040",2003,6.86,34.42185,-119.9515
"b-p-040",2004,7.31,34.42185,-119.9515
"b-p-040",2013,10.38,34.42185,-119.9515
"b-p-040",2009,6.73,34.42185,-119.9515
"b-p-040",2007,4.63,34.42185,-119.9515
"b-p-040",2006,7.8,34.42185,-119.9515
"b-p-041",2010,10.95,34.423333,-119.951017
"b-p-041",2015,2.33,34.423333,-119.951017
"b-p-041",2004,8.2,34.423333,-119.951017
"b-p-041",1999,4.73,34.423333,-119.951017
"b-p-041",2014,7.15,34.423333,-119.951017
"b-p-041",2011,9.52,34.423333,-119.951017
"b-p-041",2008,6.47,34.423333,-119.951017
"b-p-041",2012,10.39,34.423333,-119.951017
"b-p-041",2009,9.64,34.423333,-119.951017
"b-p-041",2005,7.93,34.423333,-119.951017
"b-p-041",2006,9.1,34.423333,-119.951017
"b-p-041",2002,6.65,34.423333,-119.951017
"b-p-041",2007,6.92,34.423333,-119.951017
"b-p-041",2013,6.53,34.423333,-119.951017
"b-p-042",2013,8.2,34.424633,-119.955317
"b-p-042",2004,6.26,34.424633,-119.955317
"b-p-042",2006,7.07,34.424633,-119.955317
"b-p-042",2015,4.42,34.424633,-119.955317
"b-p-042",2005,5.51,34.424633,-119.955317
"b-p-042",2003,5,34.424633,-119.955317
"b-p-042",2012,10.49,34.424633,-119.955317
"b-p-042",2008,6.54,34.424633,-119.955317
"b-p-042",2011,12.97,34.424633,-119.955317
"b-p-042",2014,7.9,34.424633,-119.955317
"b-p-042",2010,8.11,34.424633,-119.955317
"b-p-042",2007,4.55,34.424633,-119.955317
"b-p-042",2009,3.83,34.424633,-119.955317
"b-p-043",2013,6.01,33.99853333,-118.8056333
"b-p-043",2012,5.93,33.99853333,-118.8056333
"b-p-043",2010,7.49,33.99853333,-118.8056333
"b-p-043",2011,6.6,33.99853333,-118.8056333
"b-p-044",2006,3.96,34.7295008,-120.6317048
"b-p-044",2002,3.46,34.7295008,-120.6317048
"b-p-044",2003,7.92,34.7295008,-120.6317048
"b-p-044",2000,3.6,34.7295008,-120.6317048
"b-p-044",2001,2.77,34.7295008,-120.6317048
"b-p-044",1999,3.46,34.7295008,-120.6317048
"b-p-044",2004,6.79,34.7295008,-120.6317048
"b-p-044",2005,6.89,34.7295008,-120.6317048
"b-p-045",2003,6.9,34.7269485,-120.6271384
"b-p-045",2004,9.46,34.7269485,-120.6271384
"b-p-045",2000,9.4,34.7269485,-120.6271384
"b-p-045",2001,3.8,34.7269485,-120.6271384
"b-p-045",2005,9.18,34.7269485,-120.6271384
"b-p-045",2002,4.1,34.7269485,-120.6271384
"b-p-045",2006,3.46,34.7269485,-120.6271384
"b-p-045",1999,4.51,34.7269485,-120.6271384
"b-p-046",2000,7.24,34.8719167,-120.6325667
"b-p-049",2001,3.46,34.87315,-120.6344833
"b-p-049",2003,7.59,34.87315,-120.6344833
"b-p-049",2000,6.57,34.87315,-120.6344833
"b-p-049",1999,4.38,34.87315,-120.6344833
"b-p-050",2003,7.29,34.871733,-120.6300833
"b-p-050",1999,9,34.871733,-120.6300833
"b-p-050",2001,1,34.871733,-120.6300833
"b-p-050",2000,5.49,34.871733,-120.6300833
"b-p-051",2002,5.59,34.8726667,-120.6327
"b-p-052",2005,4.61,33.485617,-119.028767
"b-p-052",2007,5.06,33.485617,-119.028767
"b-p-052",2008,3.88,33.485617,-119.028767
"b-p-052",2006,3.08,33.485617,-119.028767
"b-p-053",2005,3.65,33.4875,-119.027217
"b-p-053",2008,2.82,33.4875,-119.027217
"b-p-053",2007,3.39,33.4875,-119.027217
"b-p-053",2006,1.93,33.4875,-119.027217
"b-p-054",2005,2.9,33.482883,-119.029
"b-p-054",2006,4.61,33.482883,-119.029
"b-p-054",2008,2.68,33.482883,-119.029
"b-p-054",2007,4.21,33.482883,-119.029
"b-p-055",2006,3.36,33.4644,-119.03915
"b-p-055",2008,3.06,33.4644,-119.03915
"b-p-055",2005,2.62,33.4644,-119.03915
"b-p-055",2007,2.62,33.4644,-119.03915
"b-p-056",2005,2.61,33.4644166,-119.0440833
"b-p-056",2006,1.56,33.4644166,-119.0440833
"b-p-056",2008,2.11,33.4644166,-119.0440833
"b-p-056",2007,1.42,33.4644166,-119.0440833
"b-p-057",2007,2.87,33.473067,-119.02685
"b-p-057",2006,2.02,33.473067,-119.02685
"b-p-057",2008,2.54,33.473067,-119.02685
"b-p-057",2005,6.03,33.473067,-119.02685
"b-p-058",2007,2,33.47515,-119.024767
"b-p-058",2008,1.76,33.47515,-119.024767
"b-p-058",2006,6.07,33.47515,-119.024767
"b-p-058",2005,1.35,33.47515,-119.024767
"b-p-059",2005,3.71,33.462933,-119.031267
"b-p-059",2007,2.91,33.462933,-119.031267
"b-p-059",2008,3.02,33.462933,-119.031267
"b-p-059",2006,5.41,33.462933,-119.031267
"b-p-060",2008,4.3,33.458967,-119.033183
"b-p-060",2005,4.63,33.458967,-119.033183
"b-p-060",2007,4.57,33.458967,-119.033183
"b-p-060",2006,3.45,33.458967,-119.033183
"b-p-061",2007,1.97,33.4661,-119.027783
"b-p-061",2005,2.68,33.4661,-119.027783
"b-p-061",2006,2.38,33.4661,-119.027783
"b-p-061",2008,2.26,33.4661,-119.027783
"b-p-062",2008,2.67,33.470617,-119.028117
"b-p-062",2007,3.16,33.470617,-119.028117
"b-p-062",2005,3.46,33.470617,-119.028117
"b-p-062",2006,2.78,33.470617,-119.028117
"b-p-063",2007,2.51,33.480033,-119.0621
"b-p-063",2008,3,33.480033,-119.0621
"b-p-063",2006,1.97,33.480033,-119.0621
"b-p-063",2005,2.85,33.480033,-119.0621
"b-p-064",2006,4.42,33.478767,-119.05355
"b-p-064",2008,1.93,33.478767,-119.05355
"b-p-064",2005,3.86,33.478767,-119.05355
"b-p-064",2007,2.59,33.478767,-119.05355
"b-p-065",2005,2.6,33.4903,-119.049217
"b-p-065",2008,2,33.4903,-119.049217
"b-p-065",2007,1.12,33.4903,-119.049217
"b-p-065",2006,2.27,33.4903,-119.049217
"b-p-066",2006,4.26,34.054283,-119.566867
"b-p-066",2014,9.45,34.054283,-119.566867
"b-p-066",2007,3.19,34.054283,-119.566867
"b-p-066",2012,9.57,34.054283,-119.566867
"b-p-066",2005,5.58,34.054283,-119.566867
"b-p-066",2009,4.22,34.054283,-119.566867
"b-p-066",2013,6.65,34.054283,-119.566867
"b-p-066",2008,7.9,34.054283,-119.566867
"b-p-066",2011,8.22,34.054283,-119.566867
"b-p-066",2010,4.69,34.054283,-119.566867
"b-p-066",2015,4.86,34.054283,-119.566867
"b-p-067",2013,8.82,34.05275,-119.5713
"b-p-067",2011,9.78,34.05275,-119.5713
"b-p-067",2006,5.25,34.05275,-119.5713
"b-p-067",2005,4.9,34.05275,-119.5713
"b-p-067",2007,4.36,34.05275,-119.5713
"b-p-067",2014,6.29,34.05275,-119.5713
"b-p-067",2010,9.5,34.05275,-119.5713
"b-p-067",2012,9.97,34.05275,-119.5713
"b-p-067",2009,6.63,34.05275,-119.5713
"b-p-067",2015,8.6,34.05275,-119.5713
"b-p-067",2008,4.37,34.05275,-119.5713
"b-p-068",2008,5.84,34.044933,-119.6014
"b-p-068",2005,4.31,34.044933,-119.6014
"b-p-068",2013,6.64,34.044933,-119.6014
"b-p-068",2014,6.67,34.044933,-119.6014
"b-p-068",2010,7.25,34.044933,-119.6014
"b-p-068",2011,8,34.044933,-119.6014
"b-p-068",2006,4.69,34.044933,-119.6014
"b-p-068",2004,6.76,34.044933,-119.6014
"b-p-068",2009,3.85,34.044933,-119.6014
"b-p-068",2015,4.87,34.044933,-119.6014
"b-p-068",2012,8.22,34.044933,-119.6014
"b-p-068",2007,4.77,34.044933,-119.6014
"b-p-069",2008,4.43,34.04265,-119.604
"b-p-069",2011,8.61,34.04265,-119.604
"b-p-069",2014,6.68,34.04265,-119.604
"b-p-069",2007,6.16,34.04265,-119.604
"b-p-069",2015,4.08,34.04265,-119.604
"b-p-069",2012,8.74,34.04265,-119.604
"b-p-069",2004,9.69,34.04265,-119.604
"b-p-069",2005,4.9,34.04265,-119.604
"b-p-069",2006,4.81,34.04265,-119.604
"b-p-069",2009,5.59,34.04265,-119.604
"b-p-069",2013,7.79,34.04265,-119.604
"b-p-069",2010,6.55,34.04265,-119.604
"b-p-070",2014,7.39,34.051483,-119.909667
"b-p-070",2009,13.81,34.051483,-119.909667
"b-p-070",2007,11.42,34.051483,-119.909667
"b-p-070",2010,9.88,34.051483,-119.909667
"b-p-070",2002,9.14,34.051483,-119.909667
"b-p-070",2003,10.79,34.051483,-119.909667
"b-p-070",2008,7.33,34.051483,-119.909667
"b-p-070",2006,9.38,34.051483,-119.909667
"b-p-070",2004,7.89,34.051483,-119.909667
"b-p-070",2011,11.85,34.051483,-119.909667
"b-p-070",2005,3.73,34.051483,-119.909667
"b-p-070",2015,4.04,34.051483,-119.909667
"b-p-070",2001,11.44,34.051483,-119.909667
"b-p-070",2012,11.18,34.051483,-119.909667
"b-p-071",2014,5.85,34.053883,-119.9182
"b-p-071",2011,6.65,34.053883,-119.9182
"b-p-071",2008,8.76,34.053883,-119.9182
"b-p-071",2001,1.7,34.053883,-119.9182
"b-p-071",2007,11.08,34.053883,-119.9182
"b-p-071",2005,3.62,34.053883,-119.9182
"b-p-071",2015,6.77,34.053883,-119.9182
"b-p-071",2012,9.04,34.053883,-119.9182
"b-p-071",2003,12.12,34.053883,-119.9182
"b-p-071",2010,9,34.053883,-119.9182
"b-p-071",2004,7.61,34.053883,-119.9182
"b-p-071",2006,6.11,34.053883,-119.9182
"b-p-071",2009,9.94,34.053883,-119.9182
"b-p-071",2002,6.59,34.053883,-119.9182
"b-p-072",2011,8.04,33.946467,-119.823183
"b-p-072",2005,7.13,33.946467,-119.823183
"b-p-072",2006,6.31,33.946467,-119.823183
"b-p-072",2007,3.94,33.946467,-119.823183
"b-p-072",2015,4.82,33.946467,-119.823183
"b-p-072",2010,9.16,33.946467,-119.823183
"b-p-072",2004,7.32,33.946467,-119.823183
"b-p-072",2003,5.34,33.946467,-119.823183
"b-p-072",2014,3.06,33.946467,-119.823183
"b-p-072",2008,3.67,33.946467,-119.823183
"b-p-072",2012,2.89,33.946467,-119.823183
"b-p-072",2009,4.69,33.946467,-119.823183
"b-p-073",2004,7.53,33.948167,-119.82795
"b-p-073",2007,9.6,33.948167,-119.82795
"b-p-073",2005,6.74,33.948167,-119.82795
"b-p-073",2003,7.6,33.948167,-119.82795
"b-p-073",2008,7.86,33.948167,-119.82795
"b-p-073",2010,8.54,33.948167,-119.82795
"b-p-073",2015,3.98,33.948167,-119.82795
"b-p-073",2006,8.43,33.948167,-119.82795
"b-p-073",2012,8.79,33.948167,-119.82795
"b-p-073",2011,14.18,33.948167,-119.82795
"b-p-073",2014,7.17,33.948167,-119.82795
"b-p-073",2009,5.45,33.948167,-119.82795
"b-p-074",2015,4.44,34.056583,-119.821167
"b-p-074",2009,13.35,34.056583,-119.821167
"b-p-074",2002,7.53,34.056583,-119.821167
"b-p-074",2013,10.27,34.056583,-119.821167
"b-p-074",2005,8.75,34.056583,-119.821167
"b-p-074",2010,10.14,34.056583,-119.821167
"b-p-074",2000,5.58,34.056583,-119.821167
"b-p-074",2003,4.9,34.056583,-119.821167
"b-p-074",2007,8.03,34.056583,-119.821167
"b-p-074",2006,9.25,34.056583,-119.821167
"b-p-074",2008,6.94,34.056583,-119.821167
"b-p-074",2012,14.56,34.056583,-119.821167
"b-p-074",2004,6.53,34.056583,-119.821167
"b-p-074",2011,15.16,34.056583,-119.821167
"b-p-074",2014,8.58,34.056583,-119.821167
"b-p-075",2009,9.29,34.054383,-119.81935
"b-p-075",2004,5.31,34.054383,-119.81935
"b-p-075",2011,13.6,34.054383,-119.81935
"b-p-075",2003,11.55,34.054383,-119.81935
"b-p-075",2005,4.97,34.054383,-119.81935
"b-p-075",2013,8.63,34.054383,-119.81935
"b-p-075",2015,2.79,34.054383,-119.81935
"b-p-075",2007,10.92,34.054383,-119.81935
"b-p-075",2000,11.56,34.054383,-119.81935
"b-p-075",2014,10.84,34.054383,-119.81935
"b-p-075",2008,11.7,34.054383,-119.81935
"b-p-075",2012,12.76,34.054383,-119.81935
"b-p-075",2006,9.45,34.054383,-119.81935
"b-p-075",2010,5,34.054383,-119.81935
"b-p-075",2002,5.62,34.054383,-119.81935
"b-p-076",2011,11.91,34.0581,-119.824833
"b-p-076",2008,10.24,34.0581,-119.824833
"b-p-076",2002,8.28,34.0581,-119.824833
"b-p-076",2007,10.4,34.0581,-119.824833
"b-p-076",2003,8.73,34.0581,-119.824833
"b-p-076",2012,12.58,34.0581,-119.824833
"b-p-076",2006,5.83,34.0581,-119.824833
"b-p-076",2000,4.48,34.0581,-119.824833
"b-p-076",2005,10.62,34.0581,-119.824833
"b-p-076",2004,7.2,34.0581,-119.824833
"b-p-076",2009,7.64,34.0581,-119.824833
"b-p-076",2001,7.19,34.0581,-119.824833
"b-p-076",2013,6.67,34.0581,-119.824833
"b-p-076",2014,5.35,34.0581,-119.824833
"b-p-076",2015,3.7,34.0581,-119.824833
"b-p-076",2010,9.92,34.0581,-119.824833
"b-p-077",2013,3.94,34.0434,-119.535733
"b-p-077",2008,3.99,34.0434,-119.535733
"b-p-077",2009,3.38,34.0434,-119.535733
"b-p-077",2007,4.32,34.0434,-119.535733
"b-p-077",2006,4.78,34.0434,-119.535733
"b-p-077",2005,2.97,34.0434,-119.535733
"b-p-078",2013,6.81,34.04415,-119.54245
"b-p-078",2005,3.82,34.04415,-119.54245
"b-p-078",2008,6.9,34.04415,-119.54245
"b-p-078",2006,7.52,34.04415,-119.54245
"b-p-078",2007,5.85,34.04415,-119.54245
"b-p-078",2009,4.63,34.04415,-119.54245
"b-p-079",2011,11.67,34.072867,-119.870983
"b-p-079",2008,11.05,34.072867,-119.870983
"b-p-079",2004,5.25,34.072867,-119.870983
"b-p-079",2007,5.59,34.072867,-119.870983
"b-p-079",2015,5.85,34.072867,-119.870983
"b-p-079",2005,11.5,34.072867,-119.870983
"b-p-079",2012,9.37,34.072867,-119.870983
"b-p-079",2010,13.06,34.072867,-119.870983
"b-p-079",2006,7.9,34.072867,-119.870983
"b-p-079",2014,9.07,34.072867,-119.870983
"b-p-079",2003,10.81,34.072867,-119.870983
"b-p-079",2009,8.5,34.072867,-119.870983
"b-p-080",2004,4.78,34.0719,-119.85755
"b-p-080",2008,8.06,34.0719,-119.85755
"b-p-080",2006,7.82,34.0719,-119.85755
"b-p-080",2005,10.4,34.0719,-119.85755
"b-p-080",2010,9.39,34.0719,-119.85755
"b-p-080",2003,8.61,34.0719,-119.85755
"b-p-080",2015,3.8,34.0719,-119.85755
"b-p-080",2012,7.56,34.0719,-119.85755
"b-p-080",2009,6.65,34.0719,-119.85755
"b-p-080",2007,5.31,34.0719,-119.85755
"b-p-080",2014,7.25,34.0719,-119.85755
"b-p-080",2011,9.89,34.0719,-119.85755
"b-p-081",2008,14.37,34.074483,-119.882133
"b-p-081",2003,8.17,34.074483,-119.882133
"b-p-081",2015,5.82,34.074483,-119.882133
"b-p-081",2006,8.61,34.074483,-119.882133
"b-p-081",2009,7.3,34.074483,-119.882133
"b-p-081",2005,12.04,34.074483,-119.882133
"b-p-081",2014,8.86,34.074483,-119.882133
"b-p-081",2011,15.58,34.074483,-119.882133
"b-p-081",2004,8.26,34.074483,-119.882133
"b-p-081",2007,8.35,34.074483,-119.882133
"b-p-081",2012,9.46,34.074483,-119.882133
"b-p-081",2010,7.27,34.074483,-119.882133
"b-p-082",2009,11.37,34.03065,-119.69665
"b-p-082",2003,4.81,34.03065,-119.69665
"b-p-082",2015,4.58,34.03065,-119.69665
"b-p-082",2010,8.31,34.03065,-119.69665
"b-p-082",2001,7.71,34.03065,-119.69665
"b-p-082",2002,6,34.03065,-119.69665
"b-p-082",2005,7.62,34.03065,-119.69665
"b-p-082",2007,7.82,34.03065,-119.69665
"b-p-082",2000,6.2,34.03065,-119.69665
"b-p-082",2004,11.99,34.03065,-119.69665
"b-p-082",2012,12.38,34.03065,-119.69665
"b-p-082",2013,5.28,34.03065,-119.69665
"b-p-082",2006,9.33,34.03065,-119.69665
"b-p-082",2014,8.09,34.03065,-119.69665
"b-p-082",2008,10.34,34.03065,-119.69665
"b-p-082",2011,14.46,34.03065,-119.69665
"b-p-083",2003,1.48,34.02805,-119.690917
"b-p-083",2004,8.09,34.02805,-119.690917
"b-p-083",2015,2.9,34.02805,-119.690917
"b-p-083",2001,4.91,34.02805,-119.690917
"b-p-083",2011,8.39,34.02805,-119.690917
"b-p-083",2005,7.57,34.02805,-119.690917
"b-p-083",2009,13.01,34.02805,-119.690917
"b-p-083",2007,3.4,34.02805,-119.690917
"b-p-083",2008,10.79,34.02805,-119.690917
"b-p-083",2013,6.18,34.02805,-119.690917
"b-p-083",2014,9.24,34.02805,-119.690917
"b-p-083",2010,8.03,34.02805,-119.690917
"b-p-083",2006,8.49,34.02805,-119.690917
"b-p-083",2002,4.77,34.02805,-119.690917
"b-p-083",2000,5.99,34.02805,-119.690917
"b-p-083",2012,7.17,34.02805,-119.690917
"b-p-085",2001,2.83,34.035867,-119.7023
"b-p-085",2003,2.34,34.035867,-119.7023
"b-p-085",2007,4.67,34.035867,-119.7023
"b-p-085",2009,9.47,34.035867,-119.7023
"b-p-085",2013,5.64,34.035867,-119.7023
"b-p-085",2005,4.01,34.035867,-119.7023
"b-p-085",2015,2.63,34.035867,-119.7023
"b-p-085",2011,10.81,34.035867,-119.7023
"b-p-085",2010,9.16,34.035867,-119.7023
"b-p-085",2002,4.81,34.035867,-119.7023
"b-p-085",2008,9.95,34.035867,-119.7023
"b-p-085",2006,5.21,34.035867,-119.7023
"b-p-085",2014,4.89,34.035867,-119.7023
"b-p-085",2012,7.17,34.035867,-119.7023
"b-p-085",2004,4.67,34.035867,-119.7023
"b-p-085",2000,4.86,34.035867,-119.7023
"b-p-086",2007,6.9,34.050983,-119.575883
"b-p-086",2013,8.6,34.050983,-119.575883
"b-p-086",2008,5.39,34.050983,-119.575883
"b-p-086",2006,3.43,34.050983,-119.575883
"b-p-086",2009,3.82,34.050983,-119.575883
"b-p-086",2005,3.78,34.050983,-119.575883
"b-p-087",2008,3.38,34.052167,-119.582117
"b-p-087",2013,5.28,34.052167,-119.582117
"b-p-087",2007,7.66,34.052167,-119.582117
"b-p-087",2005,4.17,34.052167,-119.582117
"b-p-087",2006,3.48,34.052167,-119.582117
"b-p-087",2009,6.7,34.052167,-119.582117
"b-p-088",2008,4.98,34.038367,-119.5253
"b-p-088",2013,5.23,34.038367,-119.5253
"b-p-088",2005,2.1,34.038367,-119.5253
"b-p-088",2007,4.82,34.038367,-119.5253
"b-p-088",2006,5.81,34.038367,-119.5253
"b-p-088",2009,3.09,34.038367,-119.5253
"b-p-089",2007,3.7,34.04225,-119.5316
"b-p-089",2009,2.77,34.04225,-119.5316
"b-p-089",2006,3.43,34.04225,-119.5316
"b-p-089",2013,4.8,34.04225,-119.5316
"b-p-089",2005,3.99,34.04225,-119.5316
"b-p-089",2008,5.69,34.04225,-119.5316
"b-p-090",2006,7.52,34.048467,-119.546367
"b-p-090",2008,10.08,34.048467,-119.546367
"b-p-090",2011,6.58,34.048467,-119.546367
"b-p-090",2012,7.02,34.048467,-119.546367
"b-p-090",2010,4.91,34.048467,-119.546367
"b-p-090",2014,2.57,34.048467,-119.546367
"b-p-090",2009,2.91,34.048467,-119.546367
"b-p-090",2015,2.67,34.048467,-119.546367
"b-p-090",2004,7.39,34.048467,-119.546367
"b-p-090",2007,3.06,34.048467,-119.546367
"b-p-090",2005,5.58,34.048467,-119.546367
"b-p-090",2013,3.02,34.048467,-119.546367
"b-p-091",2012,6.42,34.0525,-119.55525
"b-p-091",2013,5.84,34.0525,-119.55525
"b-p-091",2008,5.28,34.0525,-119.55525
"b-p-091",2011,11.29,34.0525,-119.55525
"b-p-091",2014,5.07,34.0525,-119.55525
"b-p-091",2004,2.81,34.0525,-119.55525
"b-p-091",2009,6.37,34.0525,-119.55525
"b-p-091",2010,6.07,34.0525,-119.55525
"b-p-091",2015,5.83,34.0525,-119.55525
"b-p-091",2005,9.74,34.0525,-119.55525
"b-p-091",2006,3.69,34.0525,-119.55525
"b-p-091",2007,4.49,34.0525,-119.55525
"b-p-092",2007,8.58,34.047983,-119.5514
"b-p-092",2006,5.71,34.047983,-119.5514
"b-p-092",2005,5.29,34.047983,-119.5514
"b-p-092",2013,4.1,34.047983,-119.5514
"b-p-092",2008,4.84,34.047983,-119.5514
"b-p-092",2009,5.16,34.047983,-119.5514
"b-p-093",2011,11.74,33.983617,-119.6384
"b-p-093",2014,5.84,33.983617,-119.6384
"b-p-093",2010,9.89,33.983617,-119.6384
"b-p-093",2006,1.91,33.983617,-119.6384
"b-p-093",2012,7.88,33.983617,-119.6384
"b-p-093",2009,6.15,33.983617,-119.6384
"b-p-093",2004,5.9,33.983617,-119.6384
"b-p-093",2005,13.42,33.983617,-119.6384
"b-p-093",2008,7.18,33.983617,-119.6384
"b-p-093",2015,5.69,33.983617,-119.6384
"b-p-093",2007,7.06,33.983617,-119.6384
"b-p-094",2012,7.91,33.98355,-119.620317
"b-p-094",2014,3.81,33.98355,-119.620317
"b-p-094",2009,2.31,33.98355,-119.620317
"b-p-094",2006,3.8,33.98355,-119.620317
"b-p-094",2008,3.83,33.98355,-119.620317
"b-p-094",2010,4.52,33.98355,-119.620317
"b-p-094",2005,3.76,33.98355,-119.620317
"b-p-094",2007,4.94,33.98355,-119.620317
"b-p-094",2015,3.09,33.98355,-119.620317
"b-p-094",2004,4.48,33.98355,-119.620317
"b-p-094",2011,6.43,33.98355,-119.620317
"b-p-095",2009,4.12,33.9817,-119.6637
"b-p-095",2011,6.39,33.9817,-119.6637
"b-p-095",2012,5.16,33.9817,-119.6637
"b-p-095",2004,6.44,33.9817,-119.6637
"b-p-095",2006,4.45,33.9817,-119.6637
"b-p-095",2010,8.93,33.9817,-119.6637
"b-p-095",2014,5.3,33.9817,-119.6637
"b-p-095",2008,2.64,33.9817,-119.6637
"b-p-095",2007,6.32,33.9817,-119.6637
"b-p-095",2005,6.76,33.9817,-119.6637
"b-p-095",2015,6,33.9817,-119.6637
"b-p-096",2006,5.58,33.988533,-119.546983
"b-p-096",2015,4.03,33.988533,-119.546983
"b-p-096",2009,4.51,33.988533,-119.546983
"b-p-096",2014,4.87,33.988533,-119.546983
"b-p-096",2001,1.19,33.988533,-119.546983
"b-p-096",2007,8.68,33.988533,-119.546983
"b-p-096",2005,5.65,33.988533,-119.546983
"b-p-096",2004,6.32,33.988533,-119.546983
"b-p-096",2003,3.8,33.988533,-119.546983
"b-p-096",2010,6.52,33.988533,-119.546983
"b-p-096",2012,7.01,33.988533,-119.546983
"b-p-096",2008,3.14,33.988533,-119.546983
"b-p-096",2011,6.57,33.988533,-119.546983
"b-p-097",2002,6.57,34.0004333,-119.5459333
"b-p-097",2001,3.11,34.0004333,-119.5459333
"b-p-098",2001,2.52,33.9893,-119.564933
"b-p-098",2014,7.4,33.9893,-119.564933
"b-p-098",2005,10.62,33.9893,-119.564933
"b-p-098",2004,6.81,33.9893,-119.564933
"b-p-098",2003,6.37,33.9893,-119.564933
"b-p-098",2006,8.21,33.9893,-119.564933
"b-p-098",2010,7.65,33.9893,-119.564933
"b-p-098",2009,10.18,33.9893,-119.564933
"b-p-098",2015,5.26,33.9893,-119.564933
"b-p-098",2007,9.58,33.9893,-119.564933
"b-p-098",2002,6.86,33.9893,-119.564933
"b-p-098",2011,11.82,33.9893,-119.564933
"b-p-098",2008,9.78,33.9893,-119.564933
"b-p-098",2012,8.92,33.9893,-119.564933
